row_label,src_dataset,test_dataset,few_label,run_idx,test_acc,val_acc,duration_sec,gpu_id,stdout_path,stderr_path,meta_path
HGL-PM,PubMed,Cora,10shot,4,0.735,0.746,34.2841579914093,3,./experiments/20251001-184000/logs/HGL-PM/Cora/HGL-PM__test-Cora__few-10shot__run4.stdout.txt,./experiments/20251001-184000/logs/HGL-PM/Cora/HGL-PM__test-Cora__few-10shot__run4.stderr.txt,./experiments/20251001-184000/logs/HGL-PM/Cora/HGL-PM__test-Cora__few-10shot__run4.meta.json
HGL-PM,PubMed,Cora,10shot,1,0.729,0.758,37.01828074455261,0,./experiments/20251001-184000/logs/HGL-PM/Cora/HGL-PM__test-Cora__few-10shot__run1.stdout.txt,./experiments/20251001-184000/logs/HGL-PM/Cora/HGL-PM__test-Cora__few-10shot__run1.stderr.txt,./experiments/20251001-184000/logs/HGL-PM/Cora/HGL-PM__test-Cora__few-10shot__run1.meta.json
HGL-PM,PubMed,Cora,10shot,2,0.729,0.746,35.21553444862366,1,./experiments/20251001-184000/logs/HGL-PM/Cora/HGL-PM__test-Cora__few-10shot__run2.stdout.txt,./experiments/20251001-184000/logs/HGL-PM/Cora/HGL-PM__test-Cora__few-10shot__run2.stderr.txt,./experiments/20251001-184000/logs/HGL-PM/Cora/HGL-PM__test-Cora__few-10shot__run2.meta.json
HGL-PM,PubMed,Cora,10shot,3,0.754,0.764,36.250617265701294,2,./experiments/20251001-184000/logs/HGL-PM/Cora/HGL-PM__test-Cora__few-10shot__run3.stdout.txt,./experiments/20251001-184000/logs/HGL-PM/Cora/HGL-PM__test-Cora__few-10shot__run3.stderr.txt,./experiments/20251001-184000/logs/HGL-PM/Cora/HGL-PM__test-Cora__few-10shot__run3.meta.json
HGL-PM,PubMed,Cora,10shot,5,0.752,0.77,36.10233449935913,4,./experiments/20251001-184000/logs/HGL-PM/Cora/HGL-PM__test-Cora__few-10shot__run5.stdout.txt,./experiments/20251001-184000/logs/HGL-PM/Cora/HGL-PM__test-Cora__few-10shot__run5.stderr.txt,./experiments/20251001-184000/logs/HGL-PM/Cora/HGL-PM__test-Cora__few-10shot__run5.meta.json
HGL-PM,PubMed,Photo,Public,3,0.9366,0.9386,96.30678200721741,2,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__public__run3.stdout.txt,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__public__run3.stderr.txt,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__public__run3.meta.json
HGL-PM,PubMed,Photo,Public,4,0.9366,0.9412,135.94544124603271,3,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__public__run4.stdout.txt,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__public__run4.stderr.txt,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__public__run4.meta.json
HGL-PM,PubMed,Photo,Public,2,0.9444,0.9373,136.3554244041443,1,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__public__run2.stdout.txt,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__public__run2.stderr.txt,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__public__run2.meta.json
HGL-PM,PubMed,Photo,Public,5,0.9359,0.9281,135.68186688423157,4,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__public__run5.stdout.txt,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__public__run5.stderr.txt,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__public__run5.meta.json
HGL-PM,PubMed,Photo,Public,1,0.9425,0.9431,140.154691696167,0,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__public__run1.stdout.txt,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__public__run1.stderr.txt,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__public__run1.meta.json
HGL-PM,PubMed,Photo,5shot,3,0.8793,0.8752,140.64698004722595,2,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__few-5shot__run3.stdout.txt,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__few-5shot__run3.stderr.txt,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__few-5shot__run3.meta.json
HGL-PM,PubMed,Photo,5shot,5,0.8757,0.8739,108.94468355178833,4,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__few-5shot__run5.stdout.txt,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__few-5shot__run5.stderr.txt,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__few-5shot__run5.meta.json
HGL-PM,PubMed,Photo,5shot,4,0.8714,0.8758,129.3523542881012,3,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__few-5shot__run4.stdout.txt,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__few-5shot__run4.stderr.txt,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__few-5shot__run4.meta.json
HGL-PM,PubMed,Photo,5shot,1,0.8685,0.8679,128.67718625068665,0,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__few-5shot__run1.stdout.txt,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__few-5shot__run1.stderr.txt,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__few-5shot__run1.meta.json
HGL-PM,PubMed,Photo,5shot,2,0.8734,0.8771,134.76837396621704,1,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__few-5shot__run2.stdout.txt,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__few-5shot__run2.stderr.txt,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__few-5shot__run2.meta.json
HGL-PM,PubMed,Photo,10shot,4,0.8754,0.8771,97.39753985404968,3,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__few-10shot__run4.stdout.txt,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__few-10shot__run4.stderr.txt,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__few-10shot__run4.meta.json
HGL-PM,PubMed,Photo,10shot,3,0.9004,0.8956,128.64118909835815,2,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__few-10shot__run3.stdout.txt,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__few-10shot__run3.stderr.txt,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__few-10shot__run3.meta.json
HGL-PM,PubMed,Photo,10shot,5,0.8998,0.9036,137.07919478416443,4,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__few-10shot__run5.stdout.txt,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__few-10shot__run5.stderr.txt,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__few-10shot__run5.meta.json
HGL-PM,PubMed,Photo,10shot,2,0.9108,0.9174,128.61354565620422,1,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__few-10shot__run2.stdout.txt,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__few-10shot__run2.stderr.txt,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__few-10shot__run2.meta.json
HGL-P,Photo,Cora,Public,4,0.8801,0.8616,51.4836950302124,3,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__public__run4.stdout.txt,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__public__run4.stderr.txt,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__public__run4.meta.json
HGL-PM,PubMed,Photo,10shot,1,0.8882,0.8871,142.55281019210815,0,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__few-10shot__run1.stdout.txt,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__few-10shot__run1.stderr.txt,./experiments/20251001-184000/logs/HGL-PM/Photo/HGL-PM__test-Photo__few-10shot__run1.meta.json
HGL-P,Photo,Cora,Public,3,0.8542,0.8635,57.11326837539673,2,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__public__run3.stdout.txt,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__public__run3.stderr.txt,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__public__run3.meta.json
HGL-P,Photo,Cora,5shot,4,0.71,0.7,29.98030424118042,3,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__few-5shot__run4.stdout.txt,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__few-5shot__run4.stderr.txt,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__few-5shot__run4.meta.json
HGL-P,Photo,Cora,Public,5,0.8524,0.8635,52.975775957107544,4,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__public__run5.stdout.txt,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__public__run5.stderr.txt,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__public__run5.meta.json
HGL-P,Photo,Cora,Public,2,0.8782,0.8856,50.21790552139282,1,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__public__run2.stdout.txt,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__public__run2.stderr.txt,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__public__run2.meta.json
HGL-P,Photo,Cora,5shot,3,0.699,0.692,28.593367099761963,2,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__few-5shot__run3.stdout.txt,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__few-5shot__run3.stderr.txt,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__few-5shot__run3.meta.json
HGL-P,Photo,Cora,Public,1,0.8782,0.8542,49.08572483062744,0,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__public__run1.stdout.txt,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__public__run1.stderr.txt,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__public__run1.meta.json
HGL-P,Photo,Cora,10shot,4,0.703,0.754,26.370916604995728,3,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__few-10shot__run4.stdout.txt,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__few-10shot__run4.stderr.txt,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__few-10shot__run4.meta.json
HGL-P,Photo,Cora,5shot,5,0.665,0.666,30.881098985671997,4,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__few-5shot__run5.stdout.txt,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__few-5shot__run5.stderr.txt,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__few-5shot__run5.meta.json
HGL-P,Photo,Cora,10shot,3,0.721,0.75,27.784605264663696,2,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__few-10shot__run3.stdout.txt,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__few-10shot__run3.stderr.txt,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__few-10shot__run3.meta.json
HGL-P,Photo,Cora,5shot,2,0.715,0.678,29.49634861946106,1,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__few-5shot__run2.stdout.txt,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__few-5shot__run2.stderr.txt,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__few-5shot__run2.meta.json
HGL-P,Photo,Cora,5shot,1,0.706,0.708,28.89696168899536,0,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__few-5shot__run1.stdout.txt,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__few-5shot__run1.stderr.txt,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__few-5shot__run1.meta.json
HGL-P,Photo,Cora,10shot,5,0.732,0.764,29.79159116744995,4,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__few-10shot__run5.stdout.txt,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__few-10shot__run5.stderr.txt,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__few-10shot__run5.meta.json
HGL-P,Photo,Cora,10shot,2,0.723,0.73,27.587579250335693,1,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__few-10shot__run2.stdout.txt,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__few-10shot__run2.stderr.txt,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__few-10shot__run2.meta.json
HGL-P,Photo,Cora,10shot,1,0.725,0.752,30.193942546844482,0,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__few-10shot__run1.stdout.txt,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__few-10shot__run1.stderr.txt,./experiments/20251001-184000/logs/HGL-P/Cora/HGL-P__test-Cora__few-10shot__run1.meta.json
HGL-P,Photo,Photo,Public,4,0.9157,0.9261,126.60160851478577,3,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__public__run4.stdout.txt,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__public__run4.stderr.txt,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__public__run4.meta.json
HGL-P,Photo,Photo,Public,3,0.9196,0.9255,121.46235799789429,2,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__public__run3.stdout.txt,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__public__run3.stderr.txt,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__public__run3.meta.json
HGL-P,Photo,Photo,Public,5,0.9105,0.9235,118.33740019798279,4,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__public__run5.stdout.txt,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__public__run5.stderr.txt,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__public__run5.meta.json
HGL-P,Photo,Photo,Public,2,0.9196,0.9268,113.11131143569946,1,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__public__run2.stdout.txt,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__public__run2.stderr.txt,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__public__run2.meta.json
HGL-P,Photo,Photo,Public,1,0.9222,0.9314,124.36449360847473,0,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__public__run1.stdout.txt,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__public__run1.stderr.txt,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__public__run1.meta.json
HGL-P,Photo,Photo,5shot,4,0.8783,0.8824,98.85165786743164,3,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__few-5shot__run4.stdout.txt,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__few-5shot__run4.stderr.txt,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__few-5shot__run4.meta.json
HGL-P,Photo,Photo,5shot,3,0.8712,0.8739,121.23226356506348,2,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__few-5shot__run3.stdout.txt,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__few-5shot__run3.stderr.txt,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__few-5shot__run3.meta.json
HGL-P,Photo,Photo,5shot,5,0.8735,0.8745,123.57705760002136,4,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__few-5shot__run5.stdout.txt,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__few-5shot__run5.stderr.txt,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__few-5shot__run5.meta.json
HGL-P,Photo,Photo,5shot,2,0.8791,0.8811,128.26221418380737,1,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__few-5shot__run2.stdout.txt,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__few-5shot__run2.stderr.txt,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__few-5shot__run2.meta.json
HGL-P,Photo,Photo,5shot,1,0.8804,0.8824,118.05640649795532,0,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__few-5shot__run1.stdout.txt,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__few-5shot__run1.stderr.txt,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__few-5shot__run1.meta.json
HGL-P,Photo,Photo,10shot,4,0.9163,0.9227,112.65534329414368,3,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__few-10shot__run4.stdout.txt,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__few-10shot__run4.stderr.txt,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__few-10shot__run4.meta.json
HGL-CS,CiteSeer,Cora,Public,4,0.0,,5.578381538391113,3,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__public__run4.stdout.txt,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__public__run4.stderr.txt,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__public__run4.meta.json
HGL-CS,CiteSeer,Cora,5shot,4,0.0,,5.458979606628418,3,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-5shot__run4.stdout.txt,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-5shot__run4.stderr.txt,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-5shot__run4.meta.json
HGL-CS,CiteSeer,Cora,10shot,4,0.0,,5.349877119064331,3,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-10shot__run4.stdout.txt,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-10shot__run4.stderr.txt,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-10shot__run4.meta.json
HGL-CS,CiteSeer,Photo,Public,4,0.0,,4.917959928512573,3,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__public__run4.stdout.txt,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__public__run4.stderr.txt,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__public__run4.meta.json
HGL-CS,CiteSeer,Photo,5shot,4,0.0,,5.423589706420898,3,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-5shot__run4.stdout.txt,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-5shot__run4.stderr.txt,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-5shot__run4.meta.json
HGL-CS,CiteSeer,Photo,10shot,4,0.0,,4.604788541793823,3,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-10shot__run4.stdout.txt,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-10shot__run4.stderr.txt,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-10shot__run4.meta.json
HGL-P,Photo,Photo,10shot,3,0.9105,0.9075,118.05705833435059,2,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__few-10shot__run3.stdout.txt,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__few-10shot__run3.stderr.txt,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__few-10shot__run3.meta.json
HGL-CS,CiteSeer,Cora,Public,3,0.0,,5.5562663078308105,2,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__public__run3.stdout.txt,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__public__run3.stderr.txt,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__public__run3.meta.json
HGL-CS,CiteSeer,Cora,5shot,3,0.0,,5.635657548904419,2,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-5shot__run3.stdout.txt,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-5shot__run3.stderr.txt,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-5shot__run3.meta.json
HGL-CS,CiteSeer,Cora,10shot,3,0.0,,4.727092504501343,2,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-10shot__run3.stdout.txt,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-10shot__run3.stderr.txt,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__few-10shot__run3.meta.json
HGL-P,Photo,Photo,10shot,5,0.9046,0.9069,119.96471405029297,4,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__few-10shot__run5.stdout.txt,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__few-10shot__run5.stderr.txt,./experiments/20251001-184000/logs/HGL-P/Photo/HGL-P__test-Photo__few-10shot__run5.meta.json
HGL-CS,CiteSeer,Photo,Public,3,0.0,,4.9296605587005615,2,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__public__run3.stdout.txt,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__public__run3.stderr.txt,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__public__run3.meta.json
HGL-CS,CiteSeer,Cora,Public,5,0.0,,5.303211212158203,4,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__public__run5.stdout.txt,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__public__run5.stderr.txt,./experiments/20251001-184000/logs/HGL-CS/Cora/HGL-CS__test-Cora__public__run5.meta.json
HGL-CS,CiteSeer,Photo,5shot,3,0.0,,4.278393745422363,2,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-5shot__run3.stdout.txt,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-5shot__run3.stderr.txt,./experiments/20251001-184000/logs/HGL-CS/Photo/HGL-CS__test-Photo__few-5shot__run3.meta.json
