Parsed from filename: Pretrained backbone is Hyperbolic.
Split sizes | train=8251, val=2750, test=2751 (mode=public, shot=N/A)
[Epoch 0000] loss=11.1608 cls=2.2754 smmd=4.8112 ct=7.6088 rec=1.3851 | train/val/test=0.378/0.369/0.372 | c=1.498779
[Epoch 0001] loss=8.6971 cls=2.0050 smmd=2.8886 ct=7.6063 rec=1.3865 | train/val/test=0.378/0.369/0.372 | c=1.498779
[Epoch 0002] loss=8.0336 cls=1.8983 smmd=2.4373 ct=7.6065 rec=1.3921 | train/val/test=0.378/0.369/0.372 | c=1.498779
[Epoch 0003] loss=8.3345 cls=1.8583 smmd=2.6990 ct=8.2062 rec=1.3879 | train/val/test=0.378/0.369/0.372 | c=1.498779
[Epoch 0004] loss=8.2826 cls=2.0183 smmd=2.3353 ct=8.1247 rec=1.4285 | train/val/test=0.385/0.377/0.381 | c=1.498779
[Epoch 0005] loss=7.4169 cls=1.8320 smmd=1.8463 ct=8.1497 rec=1.3830 | train/val/test=0.378/0.369/0.372 | c=1.498779
[Epoch 0006] loss=6.8012 cls=1.7228 smmd=1.4920 ct=7.9269 rec=1.3912 | train/val/test=0.378/0.369/0.372 | c=1.498779
[Epoch 0007] loss=6.7074 cls=1.7020 smmd=1.4715 ct=7.7654 rec=1.3941 | train/val/test=0.424/0.420/0.421 | c=1.498779
[Epoch 0008] loss=6.6620 cls=1.6554 smmd=1.5034 ct=7.8700 rec=1.3693 | train/val/test=0.381/0.372/0.373 | c=1.498779
[Epoch 0009] loss=6.3720 cls=1.5936 smmd=1.3243 ct=7.9235 rec=1.3790 | train/val/test=0.482/0.476/0.471 | c=1.498779
[Epoch 0010] loss=5.9122 cls=1.4859 smmd=1.0799 ct=7.9370 rec=1.3656 | train/val/test=0.606/0.610/0.596 | c=1.498779
[Epoch 0011] loss=5.6041 cls=1.4161 smmd=0.9163 ct=7.9340 rec=1.3441 | train/val/test=0.595/0.599/0.591 | c=1.498779
[Epoch 0012] loss=5.1906 cls=1.2905 smmd=0.7619 ct=7.9054 rec=1.3330 | train/val/test=0.639/0.635/0.626 | c=1.498779
[Epoch 0013] loss=5.0739 cls=1.2471 smmd=0.7309 ct=7.9159 rec=1.3281 | train/val/test=0.656/0.648/0.640 | c=1.498779
[Epoch 0014] loss=4.7987 cls=1.1330 smmd=0.7002 ct=7.8564 rec=1.3062 | train/val/test=0.673/0.668/0.659 | c=1.498779
